Order ID,Customer Name,Email,Phone,Address,City,State,Zip Code,Country,Product,Category,Quantity,Price per Unit,Total Price,Order Date
ORD-100756,David Dennis,chloe51@yahoo.com,739.769.7721,0500 Bradley Center Suite 191,South Tara,Georgia,81166,Albania,Laptop,Electronics,1,28.84 USD,28.84 USD,2025-03-12
ORD-100757,Robert Hunt MD,renee59@leonard-reese.com,+1-267-091-7022x2708,89178 Russell Knolls Suite 344,East John,Georgia,92064,Mali,Smartphone,Electronics,4,403.00 USD,"1,612.00 USD",2025-02-28
ORD-100758,Melissa Fowler,corey25@perry.com,404.115.7290x22552,700 Williamson Square,Annaberg,Michigan,76379,Antigua and Barbuda,Fiction,Books,5,267.47 USD,"1,337.35 USD",2025-03-25
ORD-100759,Alex Dillon,waterskatie@lee-davis.biz,001-761-247-9879x0061,0079 Carpenter Field,North Mary,Rhode Island,70968,Botswana,Perfume,Beauty,3,275.32 USD,825.96 USD,2025-01-11
ORD-100760,Miguel Fuller,davidwilson@jennings.net,404-786-5668,5150 Laurie Parkways,New Ryan,Rhode Island,40365,Montenegro,T-shirt,Clothing,3,483.87 USD,"1,451.61 USD",2025-03-29
ORD-100761,Nicholas Odonnell,lkrause@gilbert.com,(309)714-1920x08901,07892 Rivera Club,Graymouth,Ohio,36875,Honduras,Headphones,Electronics,2,70.70 USD,141.40 USD,2025-02-12
ORD-100762,Robert Barber,enorman@hotmail.com,8334149328,83706 Ramirez Ports,Lancefurt,Arkansas,83775,Hong Kong,Headphones,Electronics,1,365.06 USD,365.06 USD,2025-05-04
ORD-100763,Amanda Ryan,perrylisa@mcdowell.com,027.156.5931x5667,580 Murphy Plaza,New Andrewberg,Pennsylvania,75776,Colombia,Smartwatch,Electronics,5,311.65 USD,"1,558.25 USD",2025-04-09
ORD-100764,John Cline,jamie98@hotmail.com,211.842.2258x194,70253 Michael Route Apt. 099,South Jessica,Rhode Island,78875,Congo,Comics,Books,3,347.32 USD,"1,041.96 USD",2025-01-11
ORD-100765,Daniel Calhoun,melissa21@gonzalez-clark.com,5551256682,23663 Gordon Forge,South Ashleyburgh,New York,95326,Sri Lanka,Air Purifier,Home,1,232.41 USD,232.41 USD,2025-03-26
ORD-100766,Christopher Randolph,amandacohen@yahoo.com,302-535-0471x309,471 Phillips Isle Suite 803,East Gina,Wyoming,91904,Greenland,Vacuum Cleaner,Home,5,244.27 USD,"1,221.35 USD",2025-02-25
ORD-100767,Savannah Acevedo,allison56@johnson-gray.com,001-058-142-4715x350,6470 Bryan Curve Apt. 702,North Carlside,Virginia,78837,Ireland,Jacket,Clothing,1,372.31 USD,372.31 USD,2025-04-17
ORD-100768,Julie Thomas,gcruz@ashley-chang.com,(757)640-8908x266,869 Brown Roads,Marktown,Colorado,15250,Guam,Comics,Books,1,87.41 USD,87.41 USD,2025-01-02
ORD-100769,Michael Lee,sara23@mata.com,951.973.5988,8839 Combs Points,Jenkinsport,South Dakota,86252,Saint Vincent and the Grenadines,Non-fiction,Books,3,498.04 USD,"1,494.12 USD",2025-04-25
ORD-100770,Robert Zavala,chicks@hotmail.com,+1-493-553-8263,00363 Chavez Knolls,New Jaredfurt,Nevada,28008,Nigeria,Headphones,Electronics,1,97.04 USD,97.04 USD,2025-04-01
ORD-100771,Steve Washington,paula46@yahoo.com,1778670878,538 Burgess Estates,New Logan,Indiana,42603,United Kingdom,Comics,Books,2,211.93 USD,423.86 USD,2025-01-14
ORD-100772,James Rasmussen,ufoster@gmail.com,302-118-8588x439,92347 Richard Place Suite 546,South Jasonhaven,Arkansas,80287,Mongolia,Headphones,Electronics,4,138.00 USD,552.00 USD,2025-04-20
ORD-100773,Jennifer Bryant,kevinsims@jackson.com,4884325835,892 Jesse Pike,Natashatown,Connecticut,2341,Macedonia,Headphones,Electronics,1,188.23 USD,188.23 USD,2025-04-22
ORD-100774,Edward Miller,mcgeepaul@edwards.info,655-076-8166,164 Tina Freeway Suite 239,Whitakerland,West Virginia,59187,Tokelau,Smartphone,Electronics,2,197.02 USD,394.04 USD,2025-01-15
ORD-100775,Todd Glenn,wyattrobert@ellis.com,480-281-1152,902 Johnson Fords,North Natalieton,Indiana,11131,Belgium,Face Cream,Beauty,1,205.13 USD,205.13 USD,2025-03-23
ORD-100776,John Andrews,samuel87@hotmail.com,(735)657-7707x65315,1275 Meyer Ports,Davisbury,Rhode Island,29575,Cocos (Keeling) Islands,Non-fiction,Books,5,188.33 USD,941.65 USD,2025-01-21
ORD-100777,Phillip Ayala,johnsonlisa@yahoo.com,856.010.7667,1005 Katherine Stravenue,South Donna,New York,30891,Guadeloupe,T-shirt,Clothing,2,440.38 USD,880.76 USD,2025-01-27
ORD-100778,Kathleen Crawford,rodriguezmary@gmail.com,+1-807-574-0545,203 Denise Causeway Apt. 419,Christopherberg,Oklahoma,40987,Malaysia,Non-fiction,Books,3,223.51 USD,670.53 USD,2025-02-07
ORD-100779,Dr. Valerie Turner,dgonzales@yahoo.com,(420)871-4372,7224 Holmes Mountain Suite 368,East Markberg,North Carolina,82160,Mauritania,Perfume,Beauty,4,380.44 USD,"1,521.76 USD",2025-01-06
ORD-100780,Nicholas Hill,justinmoore@hotmail.com,3757201439,37651 Jordan Roads,Brucehaven,Montana,97202,Reunion,Lipstick,Beauty,3,346.51 USD,"1,039.53 USD",2025-04-25
ORD-100781,David Flynn,scott06@hotmail.com,+1-874-725-5729x1392,588 Christopher Hollow,New Kevinmouth,New York,34830,United States Minor Outlying Islands,Biography,Books,4,182.55 USD,730.20 USD,2025-04-30
ORD-100782,Derrick Carter,karen61@gmail.com,+1-171-851-6706x7600,0950 Kevin Orchard Suite 269,North Brandy,North Carolina,83837,Guadeloupe,Vacuum Cleaner,Home,2,255.50 USD,511.00 USD,2025-02-26
ORD-100783,Daniel Hernandez,uwebb@yahoo.com,249.628.4998x77377,47298 Aaron Ranch Suite 421,Lake Angelaton,Texas,68985,Cyprus,Lipstick,Beauty,1,332.63 USD,332.63 USD,2025-05-10
ORD-100784,Jody Carey,leecarlos@gmail.com,814-448-8010,0452 Wyatt Parkway,West David,Oklahoma,10133,Lesotho,Perfume,Beauty,5,437.54 USD,"2,187.70 USD",2025-04-24
ORD-100785,Jeffrey Richardson,chadmcdaniel@ramirez.net,001-400-124-6795,04731 Lloyd Grove,North Ryan,Florida,21987,Norway,Blender,Home,2,78.93 USD,157.86 USD,2025-03-20
ORD-100786,Melissa Horn,mathisdenise@gmail.com,+1-101-694-9406x853,88524 Erik Track,South John,New Hampshire,73838,Western Sahara,Blender,Home,2,290.87 USD,581.74 USD,2025-05-05
ORD-100787,Monica Ferrell,paulclark@turner.com,001-570-823-2701,584 Todd Road,North James,South Carolina,26387,Liechtenstein,Perfume,Beauty,1,325.03 USD,325.03 USD,2025-01-21
ORD-100788,Lauren Wiggins,petersjennifer@riggs-sullivan.info,001-082-125-6150,597 Tammy Underpass Apt. 713,East Jonathan,New Hampshire,13893,Brunei Darussalam,Laptop,Electronics,4,332.33 USD,"1,329.32 USD",2025-01-23
ORD-100789,Kelly Coleman,jcastillo@yahoo.com,932-546-2270,85141 Chandler Plain Suite 465,Port Markhaven,West Virginia,14029,Gambia,Biography,Books,2,477.53 USD,955.06 USD,2025-05-11
ORD-100790,Charles Daniels,johnsontammy@miles-williams.com,3478703117,67514 Anderson Mews Suite 590,Traceybury,Pennsylvania,63690,Bahrain,Perfume,Beauty,2,79.97 USD,159.94 USD,2025-02-04
ORD-100791,Miguel King MD,onichols@mckinney.com,143-473-8246,362 Patrick Spring Apt. 914,West Johnbury,Minnesota,19252,Rwanda,Air Purifier,Home,1,482.71 USD,482.71 USD,2025-03-19
ORD-100792,Laura Gentry,deborahwolfe@gmail.com,001-483-866-2896x67793,028 Anthony Drive Suite 914,West Jamesbury,Illinois,14298,Saint Kitts and Nevis,Blender,Home,4,349.63 USD,"1,398.52 USD",2025-03-22
ORD-100793,Alejandro Massey,tonya03@payne.com,030-825-3740x1230,9961 Smith Fort Apt. 087,Coleport,Kentucky,40175,Djibouti,Blender,Home,1,347.01 USD,347.01 USD,2025-03-24
ORD-100794,Michael Chen,ernest33@yahoo.com,566-117-1044x7559,95372 Blackburn Crossroad Suite 065,Marieshire,Minnesota,21499,Heard Island and McDonald Islands,Face Cream,Beauty,2,121.58 USD,243.16 USD,2025-04-03
ORD-100795,Kimberly Shea,allison09@hunter.com,294-465-5645,37770 Lawrence Roads Suite 372,Fernandeztown,Vermont,13744,Kiribati,Shampoo,Beauty,5,432.94 USD,"2,164.70 USD",2025-01-08
ORD-100796,Mr. Christopher Murphy,hreid@clayton.com,001-573-487-6526x87382,86442 Allen Union,Martinezfort,Arizona,2893,Jersey,Jacket,Clothing,5,316.49 USD,"1,582.45 USD",2025-02-03
ORD-100797,Sarah Thompson,zhanson@tapia.biz,921.065.0215x077,17378 Elizabeth Center Suite 217,Kimberlystad,New Hampshire,60143,Norway,Laptop,Electronics,5,170.90 USD,854.50 USD,2025-05-12
ORD-100798,Julia Wood,michelle79@martinez.com,001-715-445-8227x29364,57204 Terri Mill,Michaelbury,Massachusetts,86932,Armenia,Vacuum Cleaner,Home,3,438.26 USD,"1,314.78 USD",2025-02-11
ORD-100799,Brandon Elliott,lucasmichael@gmail.com,001-961-244-3251x9217,95552 Fernando Oval,Lake Amandaville,Oregon,89358,Honduras,Lipstick,Beauty,4,108.12 USD,432.48 USD,2025-05-12
ORD-100800,Marcus Lopez,edwardskara@white.net,+1-477-579-0306x578,55635 Robert Harbors,Blakeshire,Connecticut,56842,New Caledonia,Laptop,Electronics,2,340.50 USD,681.00 USD,2025-03-21
ORD-100801,Caleb Cruz,colleenperez@gmail.com,+1-126-857-1164x136,1220 Guzman Springs,East Frankville,Illinois,38675,Benin,Vacuum Cleaner,Home,1,38.65 USD,38.65 USD,2025-03-07
ORD-100802,Tiffany Roberts,hwilliams@robinson.com,001-985-174-8053x21608,4622 Grace Corner Apt. 608,Ellishaven,Maine,78868,Cuba,Lipstick,Beauty,2,392.61 USD,785.22 USD,2025-04-14
ORD-100803,Heather Perkins,zkim@hotmail.com,3348618328,64622 Taylor Falls Suite 570,North Danielleton,Maine,32252,Nigeria,Smartphone,Electronics,5,52.92 USD,264.60 USD,2025-03-16
ORD-100804,Robert Booker,ehicks@lynch.com,520.383.9661,2454 Montgomery Junction,Kimberlymouth,Ohio,76867,Cambodia,Lipstick,Beauty,5,383.52 USD,"1,917.60 USD",2025-01-23
ORD-100805,Ashley Rogers,frankwilliamson@jones-young.com,(835)790-9264,18315 Gonzales Radial,Matthewport,Nebraska,20112,Tokelau,Vacuum Cleaner,Home,5,446.74 USD,"2,233.70 USD",2025-03-12
ORD-100806,Scott Walton,kduffy@murphy.com,+1-738-962-1436x56099,922 Rodriguez Pike,Conniechester,Pennsylvania,74952,United States Virgin Islands,Non-fiction,Books,2,350.38 USD,700.76 USD,2025-02-07
ORD-100807,Alicia Wells,uolson@sullivan-holmes.info,001-715-885-9463x90647,70715 Tracy Radial Suite 039,Williammouth,Montana,62724,Nepal,Perfume,Beauty,3,291.13 USD,873.39 USD,2025-03-22
ORD-100808,Bridget Jones,thomasnavarro@gmail.com,979.545.2706x328,7743 David Street Apt. 445,Hooverville,South Dakota,92789,Greece,Microwave,Home,3,463.57 USD,"1,390.71 USD",2025-04-13
ORD-100809,Patricia Nelson,michael35@smith.info,600.972.2466,209 Marsh Ways,North Shelby,Colorado,74864,Saint Martin,Jeans,Clothing,1,282.23 USD,282.23 USD,2025-01-15
ORD-100810,Tiffany Thomas,omiles@arnold-cox.biz,+1-708-152-7285,048 Nicole Mount Apt. 772,Gregorymouth,Alabama,59892,Nicaragua,Headphones,Electronics,1,239.11 USD,239.11 USD,2025-04-11
ORD-100811,Tommy Henderson,qmacias@clark.info,+1-815-952-3980,59344 Alexander Highway Suite 614,Hughesmouth,West Virginia,50073,British Indian Ocean Territory (Chagos Archipelago),Lipstick,Beauty,1,149.86 USD,149.86 USD,2025-03-10
ORD-100812,Jamie Hall,stokesrichard@mullins-watkins.org,926-161-6770,19195 Ashley Cliffs,Steventown,Iowa,67365,Slovenia,Lipstick,Beauty,5,28.49 USD,142.45 USD,2025-02-03
ORD-100813,Tammy Pope,dcordova@gill.com,4363413158,041 Williams Courts,Danielleland,Alabama,38647,Australia,Non-fiction,Books,4,18.81 USD,75.24 USD,2025-03-24
ORD-100814,Mark Warren,derrick85@hotmail.com,+1-253-417-1028,59004 Allison Island Apt. 435,Robertburgh,Hawaii,47922,Christmas Island,Headphones,Electronics,2,407.70 USD,815.40 USD,2025-02-09
ORD-100815,Emily Mendoza,gabriel62@gonzalez-murray.com,9280917185,554 Mason Plains,Longshire,Connecticut,84681,Bangladesh,Lipstick,Beauty,4,268.98 USD,"1,075.92 USD",2025-03-14
ORD-100816,Edward Vargas,fwatson@richardson-bradley.com,5944981616,677 Salazar Road Apt. 503,Rachelborough,Kentucky,1154,Netherlands Antilles,Sneakers,Clothing,1,399.59 USD,399.59 USD,2025-02-07
ORD-100817,Margaret Jordan,alyssa83@yahoo.com,083-108-6732,151 Alexander Gardens Suite 391,North Kristinestad,New Jersey,69702,Vietnam,Lipstick,Beauty,2,354.70 USD,709.40 USD,2025-03-18
ORD-100818,John Hamilton,meagan68@whitehead.biz,669.162.7409x2184,04174 Cohen Stream,West Maureen,Montana,27912,Anguilla,Jacket,Clothing,1,444.42 USD,444.42 USD,2025-01-18
ORD-100819,Rachel Underwood,shannon86@villa.org,+1-299-521-3855,1543 Matthew Harbors,West Thomas,South Carolina,44221,Netherlands,Lipstick,Beauty,5,417.57 USD,"2,087.85 USD",2025-05-08
ORD-100820,Peter Bates,walkermichael@hull.net,6157360215,16650 Tucker Divide Apt. 077,Sanchezside,Michigan,53810,Zambia,Laptop,Electronics,3,262.68 USD,788.04 USD,2025-01-09
ORD-100821,Frank Booker,kimberlymason@gmail.com,010.690.5851,4215 Samantha Course Suite 995,Kington,Iowa,89384,Canada,Jacket,Clothing,4,107.01 USD,428.04 USD,2025-03-30
ORD-100822,Joseph Brooks,iward@yahoo.com,767-715-2575x7873,9159 Alvarez Villages,North Christopher,South Dakota,61600,Yemen,Face Cream,Beauty,2,133.77 USD,267.54 USD,2025-03-01
ORD-100823,Jonathan Maldonado,psanchez@silva.com,+1-979-198-1185x6894,731 Justin Lodge,Melissaborough,Wisconsin,97160,Tunisia,Headphones,Electronics,4,245.64 USD,982.56 USD,2025-04-05
ORD-100824,Margaret Campbell,sharontran@cox.com,973-688-1412,921 Johnson Branch,New Matthewville,Delaware,44923,Yemen,Jeans,Clothing,4,116.09 USD,464.36 USD,2025-01-21
ORD-100825,Alicia Riley,khernandez@yahoo.com,+1-983-107-5058x431,63023 Amy Course,West Jessicaton,South Carolina,31617,Israel,Sneakers,Clothing,4,83.30 USD,333.20 USD,2025-04-03
ORD-100826,Dustin Guzman,gutierrezemily@hotmail.com,+1-895-021-2121,437 Lopez Rue,Port Ronaldfurt,Pennsylvania,94896,Dominica,T-shirt,Clothing,5,479.38 USD,"2,396.90 USD",2025-01-13
ORD-100827,Diane Arnold,smithtricia@hall.org,+1-744-453-1441x884,30693 Grant Underpass Apt. 647,Valdezside,Virginia,95278,Ecuador,Fiction,Books,1,82.31 USD,82.31 USD,2025-01-08
ORD-100828,Stephen Hill,cheath@lopez-alexander.com,+1-040-139-7384x070,691 Butler Alley Suite 599,South Logan,Missouri,35467,Russian Federation,Smartwatch,Electronics,5,300.00 USD,"1,500.00 USD",2025-01-13
ORD-100829,Justin Wise,fryealex@gmail.com,605-284-6556,13756 Smith Glen Apt. 557,South Michaelstad,Tennessee,48255,Vanuatu,Jeans,Clothing,5,376.13 USD,"1,880.65 USD",2025-01-02
ORD-100830,Thomas Hood,matthewanderson@smith.info,3531535427,9264 Jessica Glen,South Anthony,Nebraska,78609,Antigua and Barbuda,Jeans,Clothing,1,249.32 USD,249.32 USD,2025-02-02
ORD-100831,Brandon Jackson,carriehaas@mccullough-lynn.com,267-773-5703,4920 Ryan Ville,Port Donnaview,Oregon,93418,Indonesia,Fiction,Books,3,263.87 USD,791.61 USD,2025-03-30
ORD-100832,David Flores,harold73@hotmail.com,157.758.8925x0620,4744 Kimberly Burgs Suite 208,West Johnathan,Oregon,78594,Montserrat,Air Purifier,Home,3,238.54 USD,715.62 USD,2025-01-16
ORD-100833,Shawn Hodges,petersoncurtis@dorsey-butler.com,(810)454-9351,64179 Matthew Parks Suite 455,East Lauren,Nebraska,52512,Montserrat,Comics,Books,3,445.09 USD,"1,335.27 USD",2025-04-18
ORD-100834,Natalie Murphy,acevedoangela@gmail.com,196-587-7995,00379 Jennifer Creek,Coreyborough,Florida,49240,Turks and Caicos Islands,Non-fiction,Books,2,456.21 USD,912.42 USD,2025-02-19
ORD-100835,Michael Gonzalez,wilkersonmichael@love-vasquez.biz,(151)817-2496,101 Clarke Street,South Davidborough,Wisconsin,96100,Saint Pierre and Miquelon,Smartwatch,Electronics,3,27.22 USD,81.66 USD,2025-03-04
ORD-100836,Susan Morton,wagnerjeffrey@scott.org,(958)301-5243,1993 Acosta Circles Apt. 525,West Sarah,California,42001,American Samoa,Jacket,Clothing,4,108.62 USD,434.48 USD,2025-04-16
ORD-100837,Kristin Reid,jared62@baker.com,(802)486-6891x62070,4825 Aguilar Way Apt. 086,Lake Brianport,Oklahoma,67233,Iraq,Smartwatch,Electronics,2,457.92 USD,915.84 USD,2025-05-09
ORD-100838,Peter Robinson,andersongarrett@james.org,001-114-564-5074x705,437 Martinez Villages,East Darin,Rhode Island,55636,Antarctica (the territory South of 60 deg S),Microwave,Home,3,479.58 USD,"1,438.74 USD",2025-02-12
ORD-100839,Nicole Wiggins,garciamark@yahoo.com,200.655.8325x9140,6940 Adrian Gardens,New Hollychester,Illinois,45890,Mali,Fiction,Books,2,413.17 USD,826.34 USD,2025-02-08
ORD-100840,Becky Fields,gregdelgado@campbell.com,644-305-6419x0080,736 Jesus Underpass,New Raymond,Maine,94536,Falkland Islands (Malvinas),Jacket,Clothing,4,302.49 USD,"1,209.96 USD",2025-01-14
ORD-100841,Derrick Roberts,vanessaaguilar@nguyen.biz,+1-229-330-8459x5513,543 Cody Village,Brownchester,Oklahoma,83685,American Samoa,Laptop,Electronics,1,439.89 USD,439.89 USD,2025-01-26
ORD-100842,Spencer Jones,hensleyxavier@hotmail.com,956.559.7752,010 Deborah Views Apt. 265,Tylermouth,Kentucky,83680,Bosnia and Herzegovina,Vacuum Cleaner,Home,2,494.46 USD,988.92 USD,2025-04-12
ORD-100843,Abigail Mendoza,gary44@dominguez.com,(121)619-6161x1178,355 Alexander Wall Suite 527,Brendahaven,Vermont,78074,Isle of Man,Headphones,Electronics,5,375.02 USD,"1,875.10 USD",2025-03-27
ORD-100844,Cameron Chavez,cedwards@gmail.com,+1-676-112-5779x003,070 Cynthia Causeway,Martinezberg,Michigan,24212,Monaco,Blender,Home,2,124.57 USD,249.14 USD,2025-02-17
ORD-100845,Richard Jenkins,rmitchell@hotmail.com,(202)961-2797x7939,846 Bass Shore Suite 002,North Randall,Rhode Island,75304,Suriname,Sneakers,Clothing,1,98.32 USD,98.32 USD,2025-03-04
ORD-100846,Jeremy Anderson,xmartin@mcgee.com,471.169.4172x91402,955 Laura Vista,Lake William,Arizona,28133,Gabon,Sneakers,Clothing,3,158.53 USD,475.59 USD,2025-04-27
ORD-100847,Rachel Molina,hamiltonsusan@miller.com,001-770-857-1518x2443,2628 Campbell Locks,West Andreaborough,Georgia,55425,Vanuatu,Perfume,Beauty,3,152.58 USD,457.74 USD,2025-01-19
ORD-100848,Margaret Manning,dleonard@banks.com,(899)963-0924x211,006 Sexton Islands,Cookshire,West Virginia,58311,Mayotte,Fiction,Books,1,237.15 USD,237.15 USD,2025-01-22
ORD-100849,Ashlee Garcia,beth55@hotmail.com,+1-677-889-6733x695,7736 Moreno Lakes Apt. 563,West Sylvia,New York,30230,Jordan,Microwave,Home,5,82.48 USD,412.40 USD,2025-03-13
ORD-100850,Rhonda Potts,tiffanyhaynes@murphy.info,893-542-8815,1924 Kelly Circle,Mcgeestad,Tennessee,85524,Northern Mariana Islands,Face Cream,Beauty,3,307.91 USD,923.73 USD,2025-04-07
ORD-100851,Troy Sullivan,xburke@hotmail.com,234.675.8697x471,900 Tonya Tunnel,Zacharymouth,Alabama,16499,Northern Mariana Islands,Headphones,Electronics,3,209.85 USD,629.55 USD,2025-02-20
ORD-100852,Dr. Derrick Mitchell,grivera@hotmail.com,499-278-8148x775,4618 Diana Garden,Lake Emmaberg,Indiana,43408,Saint Vincent and the Grenadines,Sneakers,Clothing,1,210.48 USD,210.48 USD,2025-02-23
ORD-100853,Eric Gallegos,fmoore@gmail.com,686-482-1862x06671,7551 Doris Mountains,North Brandon,Nebraska,44382,Turkmenistan,Perfume,Beauty,2,61.99 USD,123.98 USD,2025-02-07
ORD-100854,Margaret Wallace,shortjill@davidson.com,083-106-7488,48568 Dixon Creek Apt. 064,Wilsonville,Colorado,9089,Indonesia,Jacket,Clothing,3,359.38 USD,"1,078.14 USD",2025-03-05
ORD-100855,Zachary Nguyen,teresaglover@miller.com,634-849-0912x250,776 Guzman Island Apt. 791,Lake Samuel,Texas,35827,Mozambique,Jacket,Clothing,3,369.64 USD,"1,108.92 USD",2025-04-27
ORD-100856,William Sheppard,kristinathomas@gmail.com,+1-964-223-2666,94804 Geoffrey Expressway Apt. 961,East Teresafurt,Ohio,6077,Afghanistan,Comics,Books,3,252.25 USD,756.75 USD,2025-03-03
ORD-100857,Mark Andrews,ashleyclark@yahoo.com,9303227965,7915 David Tunnel Suite 173,Dustinport,Oklahoma,30072,Martinique,Perfume,Beauty,1,212.40 USD,212.40 USD,2025-04-28
ORD-100858,Kyle Park,paulcontreras@gross-holder.com,369.394.5342x7441,4774 Jacobs Mission Apt. 344,Lake Alexandria,Colorado,86394,Argentina,Blender,Home,4,225.72 USD,902.88 USD,2025-02-07
ORD-100859,John Gonzalez,edwardkirby@hotmail.com,2134648200,00148 Aaron Loaf Apt. 159,Whitebury,Hawaii,65141,South Georgia and the South Sandwich Islands,Microwave,Home,2,27.71 USD,55.42 USD,2025-05-11
ORD-100860,Tyler Murray,nobletodd@hotmail.com,(879)270-5839x93270,517 Richards Spur Suite 034,North Sherryburgh,Nebraska,94786,Montserrat,Jeans,Clothing,5,447.53 USD,"2,237.65 USD",2025-02-23
ORD-100861,Cynthia Potter,emiranda@smith.net,001-380-093-2020x1765,81042 Christina Island Suite 529,South Shawnhaven,Pennsylvania,23617,Ecuador,T-shirt,Clothing,5,447.18 USD,"2,235.90 USD",2025-04-23
ORD-100862,Brent Pugh,gloriacooper@hotmail.com,001-487-995-5329x80086,60394 Watson Well,West Garrett,Washington,61978,Kuwait,Blender,Home,2,485.83 USD,971.66 USD,2025-02-10
ORD-100863,Sydney Schwartz,murphyjenny@yahoo.com,(420)545-3451x3994,8210 Trevor Valleys,Stephanieville,Utah,24124,French Polynesia,Face Cream,Beauty,5,231.69 USD,"1,158.45 USD",2025-04-18
ORD-100864,Amanda Flores,melissa21@hotmail.com,480-614-5171x907,82271 Moss Mount,New Brian,Texas,87395,Turkey,Lipstick,Beauty,5,156.82 USD,784.10 USD,2025-02-10
ORD-100865,Matthew Randall,justin63@pope.com,+1-638-830-2522,34738 Steven Shore,East Theodoremouth,New Jersey,77237,Namibia,Headphones,Electronics,2,143.13 USD,286.26 USD,2025-01-14
ORD-100866,Robert Martin,vjoyce@gmail.com,+1-019-561-4290x68105,8311 Flores Harbor Apt. 827,East Kimberly,New Hampshire,20371,American Samoa,Perfume,Beauty,2,88.45 USD,176.90 USD,2025-02-17
ORD-100867,Rodney Johnson,john67@yahoo.com,(830)009-5212x150,5301 Smith Route,East Heather,Indiana,40909,Uzbekistan,Non-fiction,Books,5,442.86 USD,"2,214.30 USD",2025-02-12
ORD-100868,Lee Thompson,bauercrystal@yahoo.com,(996)735-3378,97988 Frank Flat Suite 019,West Jessica,Minnesota,48462,Rwanda,T-shirt,Clothing,5,322.72 USD,"1,613.60 USD",2025-04-29
ORD-100869,Elizabeth Moon,djones@gmail.com,+1-518-827-1675x283,433 Jennifer Bypass Apt. 445,South Michael,Texas,60477,Cook Islands,Laptop,Electronics,1,42.18 USD,42.18 USD,2025-02-08
ORD-100870,Matthew Brown,houstoneric@yahoo.com,001-368-335-9721x542,84769 Cook Brook,Dunnmouth,South Dakota,93563,Puerto Rico,Smartphone,Electronics,5,215.35 USD,"1,076.75 USD",2025-03-03
ORD-100871,Marvin Park,mcdanieljonathan@gmail.com,+1-065-951-0285x7272,935 Parker Green,South George,Utah,2889,Oman,Fiction,Books,1,160.79 USD,160.79 USD,2025-04-15
ORD-100872,Sandra Martin,sarah29@kim.net,(355)313-5614,58705 Joshua Locks,Moodytown,Wyoming,53288,Portugal,Smartwatch,Electronics,5,29.45 USD,147.25 USD,2025-05-10
ORD-100873,William Carrillo,josephblack@jones.com,001-828-269-8109x2773,8707 Lawson Fords Apt. 839,Hoffmanshire,North Carolina,23229,Montserrat,Jacket,Clothing,1,234.39 USD,234.39 USD,2025-03-10
ORD-100874,Brenda Dunn,wintersstacy@gmail.com,742-911-6206x1283,2407 Sanchez Land,West Craig,Utah,48238,Liberia,T-shirt,Clothing,5,88.04 USD,440.20 USD,2025-02-06
ORD-100875,Samantha Alexander,evansmelissa@hotmail.com,(839)666-6907x035,22113 Marshall Loop Suite 285,East Rachel,Louisiana,90320,Maldives,Headphones,Electronics,4,241.81 USD,967.24 USD,2025-03-13
ORD-100876,Mackenzie Gallagher,johnrobles@fletcher.com,001-876-507-1765x44544,86380 Hughes Court,Millershire,Arizona,80846,Benin,Comics,Books,3,428.21 USD,"1,284.63 USD",2025-03-23
ORD-100877,Pamela Smith,anthony29@yahoo.com,407.281.8736,535 Moore Fields Apt. 896,Brittanyfort,West Virginia,51688,Senegal,Smartwatch,Electronics,1,196.83 USD,196.83 USD,2025-02-27
ORD-100878,Gary Kane,joserogers@yahoo.com,379.041.0390x1151,2913 Kathleen Cliffs Suite 913,Port Michael,Kansas,50660,Singapore,Jeans,Clothing,1,427.14 USD,427.14 USD,2025-05-05
ORD-100879,Regina Rose,hholt@yahoo.com,001-070-221-3106x7675,348 Jill Pass,West Nancy,New Jersey,41197,Antarctica (the territory South of 60 deg S),Comics,Books,5,59.02 USD,295.10 USD,2025-01-15
ORD-100880,Shawn Padilla,kmartin@freeman-green.info,935.344.7337x83232,6545 Miller Forge,Kathrynbury,Alabama,54119,Gibraltar,Blender,Home,5,152.70 USD,763.50 USD,2025-04-01
ORD-100881,Autumn Henderson,john47@ramirez.biz,(875)775-4161x6744,233 John Mission Suite 035,Roberthaven,New Mexico,72770,Cuba,Non-fiction,Books,5,425.20 USD,"2,126.00 USD",2025-02-17
ORD-100882,Jeremy Schroeder,apalmer@gmail.com,405-459-0442,91009 James Stravenue Apt. 586,Port Allisonburgh,Mississippi,7738,Macedonia,Non-fiction,Books,2,82.96 USD,165.92 USD,2025-03-30
ORD-100883,Megan Weaver,alex30@sosa.biz,001-476-046-2586,267 Wesley Prairie,Jerryborough,California,67451,Djibouti,Microwave,Home,3,12.24 USD,36.72 USD,2025-02-10
ORD-100884,Robert Brown,mooremark@chaney-sweeney.com,+1-779-968-8400x521,82232 Davis Ville,West Brian,Maryland,98657,Kuwait,Comics,Books,4,298.38 USD,"1,193.52 USD",2025-01-28
ORD-100885,Rachael Porter,christopherroach@hotmail.com,344.990.2939x10284,748 Mann Junction Suite 782,Jerrytown,Delaware,67528,Uganda,Microwave,Home,3,317.01 USD,951.03 USD,2025-01-12
ORD-100886,Melinda Harmon,joan94@yahoo.com,001-301-287-7547x15478,546 Vazquez Plaza Apt. 991,Port Paulhaven,New York,51844,Belize,Vacuum Cleaner,Home,4,205.28 USD,821.12 USD,2025-01-13
